image_id,image_path,filename,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
49117,myntradataset\images\49117.jpg,49117.jpg,49117,Women,Personal Care,Lips,Lipstick,Red,Spring,2017.0,Casual,Deborah Red 24 Power 05 Lipstick
28374,myntradataset\images\28374.jpg,28374.jpg,28374,Men,Accessories,Eyewear,Sunglasses,Copper,Winter,2016.0,Casual,Idee Men Copper Sunglasses
17251,myntradataset\images\17251.jpg,17251.jpg,17251,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,U.S. Polo Assn. Men Printed Black Tshirt
8155,myntradataset\images\8155.jpg,8155.jpg,8155,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Highlander Men Blue Checked Hahn Slim Fit Shirt
22682,myntradataset\images\22682.jpg,22682.jpg,22682,Unisex,Accessories,Bags,Backpacks,Grey,Winter,2015.0,Casual,Wildcraft Unisex Grey Gear for Life Backpack
59886,myntradataset\images\59886.jpg,59886.jpg,59886,Women,Apparel,Topwear,Tops,Brown,Fall,2012.0,Casual,Femella Women Brown Tube Top
3901,myntradataset\images\3901.jpg,3901.jpg,3901,Girls,Apparel,Bottomwear,Skirts,Blue,Summer,2011.0,Casual,Disney Kids Girl's Pooh Denim Blue Skirt
58911,myntradataset\images\58911.jpg,58911.jpg,58911,Men,Accessories,Ties,Ties,Grey,Summer,2012.0,Casual,Hakashi Men Grey Silk Tie
11658,myntradataset\images\11658.jpg,11658.jpg,11658,Women,Apparel,Topwear,Tshirts,Peach,Fall,2011.0,Casual,Lee Women Printed Orange Tshirts
28517,myntradataset\images\28517.jpg,28517.jpg,28517,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Nike Men Manu Core Black T-shirt
45848,myntradataset\images\45848.jpg,45848.jpg,45848,Women,Apparel,Topwear,Kurtas,Lavender,Summer,2012.0,Ethnic,Vishudh Women Lavender Kurta
47477,myntradataset\images\47477.jpg,47477.jpg,47477,Women,Footwear,Shoes,Flats,Black,Summer,2012.0,Casual,Tiptopp Women Black Flats
6194,myntradataset\images\6194.jpg,6194.jpg,6194,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,UCB Men's Logo Chest white T-shirt
24553,myntradataset\images\24553.jpg,24553.jpg,24553,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Nike Men Grey Printed TShirt
52049,myntradataset\images\52049.jpg,52049.jpg,52049,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Myntra Men White T-shirt
11240,myntradataset\images\11240.jpg,11240.jpg,11240,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Women Low Rise Blue Jeans
17873,myntradataset\images\17873.jpg,17873.jpg,17873,Men,Apparel,Innerwear,Innerwear Vests,Navy Blue,Summer,2016.0,Casual,Levis Men Comfort Style Navy Blue Innerwear Vest
48478,myntradataset\images\48478.jpg,48478.jpg,48478,Women,Apparel,Dress,Dresses,Beige,Winter,2011.0,Casual,French Connection Women Beige Dress
34008,myntradataset\images\34008.jpg,34008.jpg,34008,Girls,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Gini and Jony Girls Pink Top
6662,myntradataset\images\6662.jpg,6662.jpg,6662,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Jealous 21 Women Yellow Basic Top
5602,myntradataset\images\5602.jpg,5602.jpg,5602,Men,Footwear,Flip Flops,Flip Flops,Brown,Summer,2012.0,Casual,Nike Men's Chroma Navy Blue Flip Flop
46632,myntradataset\images\46632.jpg,46632.jpg,46632,Women,Personal Care,Fragrance,Deodorant,Green,Spring,2017.0,Casual,Rasasi Women Romance Deo
48130,myntradataset\images\48130.jpg,48130.jpg,48130,Women,Accessories,Bags,Handbags,Black,Winter,2016.0,Casual,Fossil Women Black Handbag
22596,myntradataset\images\22596.jpg,22596.jpg,22596,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Sports,Nike Men Red T-shirt
2626,myntradataset\images\2626.jpg,2626.jpg,2626,Women,Footwear,Shoes,Flats,Red,Fall,2010.0,Casual,Carlton London Women Red Wedge Sandal
52354,myntradataset\images\52354.jpg,52354.jpg,52354,Women,Apparel,Loungewear and Nightwear,Nightdress,Yellow,Winter,2015.0,Casual,Red Rose Women Yellow Nightdress
33267,myntradataset\images\33267.jpg,33267.jpg,33267,Girls,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Gini and Jony Girls Blue Shorts
54918,myntradataset\images\54918.jpg,54918.jpg,54918,Men,Apparel,Bottomwear,Shorts,Brown,Summer,2012.0,Casual,Do u speak green Men Brown 3/4th Pant
57035,myntradataset\images\57035.jpg,57035.jpg,57035,Women,Apparel,Dress,Dresses,Multi,Summer,2012.0,Casual,Forever New Women Multi Coloured Dress
47289,myntradataset\images\47289.jpg,47289.jpg,47289,Women,Accessories,Bags,Handbags,Red,Summer,2012.0,Casual,Baggit Women Red Bag
13570,myntradataset\images\13570.jpg,13570.jpg,13570,Men,Apparel,Innerwear,Innerwear Vests,Black,Summer,2016.0,Casual,Hanes Men Racer Back Black Innerwear Vests
2028,myntradataset\images\2028.jpg,2028.jpg,2028,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2010.0,Casual,ADIDAS Men Classic Navy Blue T-shirt
28000,myntradataset\images\28000.jpg,28000.jpg,28000,Men,Apparel,Innerwear,Briefs,Blue,Summer,2016.0,Casual,Jockey ZONE Men Blue Tanga Brief US18
53120,myntradataset\images\53120.jpg,53120.jpg,53120,Women,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Myntra Women Red T-shirt
13233,myntradataset\images\13233.jpg,13233.jpg,13233,Men,Apparel,Topwear,Tshirts,Orange,Fall,2011.0,Casual,Palm Tree Kids Boys Printed Orange Tshirts
9990,myntradataset\images\9990.jpg,9990.jpg,9990,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,Nike Men White Polo Tshirts
25613,myntradataset\images\25613.jpg,25613.jpg,25613,Women,Accessories,Watches,Watches,Maroon,Winter,2016.0,Casual,Fastrack Women Maroon Dial Watch
43880,myntradataset\images\43880.jpg,43880.jpg,43880,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2010.0,Casual,Puma Men Navy Blue Contest Lo Shoes
56099,myntradataset\images\56099.jpg,56099.jpg,56099,Women,Personal Care,Lips,Lip Gloss,Brown,Spring,2017.0,Casual,Colorbar Star Tiramisu Lip Gloss 05
7160,myntradataset\images\7160.jpg,7160.jpg,7160,Women,Apparel,Topwear,Tunics,Purple,Fall,2011.0,Casual,Scullers For Her Women Fashion Summer Lite Aubergine Tunics
47305,myntradataset\images\47305.jpg,47305.jpg,47305,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Baggit Women Brown Handbag
41717,myntradataset\images\41717.jpg,41717.jpg,41717,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Catwalk Women Black Wedges
37154,myntradataset\images\37154.jpg,37154.jpg,37154,Men,Apparel,Topwear,Tshirts,Beige,Summer,2016.0,Casual,Campbell Men Pack of 3 T-shirts
31723,myntradataset\images\31723.jpg,31723.jpg,31723,Women,Accessories,Jewellery,Pendant,Gold,Winter,2016.0,Ethnic,Fabindia Women Ananya Gold Pendant
45319,myntradataset\images\45319.jpg,45319.jpg,45319,Women,Footwear,Shoes,Heels,Black,Summer,2016.0,Casual,Cobblerz Women Black Heels
16042,myntradataset\images\16042.jpg,16042.jpg,16042,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Highlander Men Check Red Shirt
19869,myntradataset\images\19869.jpg,19869.jpg,19869,Men,Footwear,Flip Flops,Flip Flops,Green,Fall,2011.0,Casual,ADIDAS Men Wires Green Flip Flops
38005,myntradataset\images\38005.jpg,38005.jpg,38005,Men,Accessories,Watches,Watches,Pink,Winter,2016.0,Casual,Q&Q Men Pink Dial Watch
3823,myntradataset\images\3823.jpg,3823.jpg,3823,Unisex,Footwear,Sandal,Sandals,White,Summer,2011.0,Casual,Crocs Unisex Crocband White Sandal
11940,myntradataset\images\11940.jpg,11940.jpg,11940,Men,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,Ganuchi Men Casual Black Sandals
34843,myntradataset\images\34843.jpg,34843.jpg,34843,Men,Footwear,Flip Flops,Flip Flops,Blue,Fall,2012.0,Casual,ADIDAS Men Calo Blue Flip Flops
59745,myntradataset\images\59745.jpg,59745.jpg,59745,Women,Apparel,Loungewear and Nightwear,Nightdress,Cream,Summer,2014.0,Casual,Avirate Cream Babydoll Nightdress
30080,myntradataset\images\30080.jpg,30080.jpg,30080,Men,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,Ed Hardy Men Blue Dial Chronograph Watch
45910,myntradataset\images\45910.jpg,45910.jpg,45910,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Maxima Men Sliver Dial Chronograph Watch
4674,myntradataset\images\4674.jpg,4674.jpg,4674,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011.0,Sports,ADIDAS Unisex BP Clima Insp Black White Backpack
47318,myntradataset\images\47318.jpg,47318.jpg,47318,Women,Accessories,Bags,Clutches,Pink,Summer,2012.0,Casual,Baggit Women Pink Bunny Rosy Purse
31894,myntradataset\images\31894.jpg,31894.jpg,31894,Women,Accessories,Stoles,Stoles,Black,Summer,2012.0,Ethnic,Fabindia Women Black Noil Silk & Wool Stole
30849,myntradataset\images\30849.jpg,30849.jpg,30849,Women,Apparel,Topwear,Kurtas,Navy Blue,Summer,2012.0,Ethnic,Fabindia Women Navy Blue Printed Kurta
35321,myntradataset\images\35321.jpg,35321.jpg,35321,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Ethnic,Fabindia Women Anusuya Silver Earrings
2026,myntradataset\images\2026.jpg,2026.jpg,2026,Men,Apparel,Topwear,Tshirts,Green,Fall,2010.0,Casual,ADIDAS Mens Full Deep Green T-shirt
29628,myntradataset\images\29628.jpg,29628.jpg,29628,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Indigo Nation Men Check Blue Shirt
37879,myntradataset\images\37879.jpg,37879.jpg,37879,Unisex,Accessories,Socks,Socks,Black,Summer,2016.0,Casual,Happy Socks Unisex Black Socks
16221,myntradataset\images\16221.jpg,16221.jpg,16221,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Sports,Puma Men Heroes Black Track Pant
23401,myntradataset\images\23401.jpg,23401.jpg,23401,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Spykar Women Jeans
59962,myntradataset\images\59962.jpg,59962.jpg,59962,Men,Personal Care,Fragrance,Deodorant,Gold,Spring,2017.0,Casual,Denim Men Vibe Deo
8925,myntradataset\images\8925.jpg,8925.jpg,8925,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Casual,Puma Men High Shine Black Belt
19662,myntradataset\images\19662.jpg,19662.jpg,19662,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Printed Blue Sweatshirt
11020,myntradataset\images\11020.jpg,11020.jpg,11020,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Wrangler Women Pink Freedom Spirit T-shirt
43317,myntradataset\images\43317.jpg,43317.jpg,43317,Women,Apparel,Dress,Jumpsuit,Black,Summer,2012.0,Casual,United Colors of Benetton Women Black Jumpsuit
44857,myntradataset\images\44857.jpg,44857.jpg,44857,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Black T-shirt
29951,myntradataset\images\29951.jpg,29951.jpg,29951,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Police Men Black Dial Chronograph Watch PL13092JSB-02A
53035,myntradataset\images\53035.jpg,53035.jpg,53035,Women,Apparel,Saree,Sarees,Multi,Fall,2012.0,Ethnic,FNF Multi Coloured Printed Sari
47358,myntradataset\images\47358.jpg,47358.jpg,47358,Women,Accessories,Wallets,Wallets,Olive,Fall,2012.0,Casual,Baggit Women Olive Green Sanjara Jhuti Wallet
32452,myntradataset\images\32452.jpg,32452.jpg,32452,Men,Apparel,Bottomwear,Shorts,Black,Winter,2015.0,Sports,ADIDAS Men Black Shorts
49580,myntradataset\images\49580.jpg,49580.jpg,49580,Women,Footwear,Shoes,Heels,Gold,Winter,2015.0,Casual,Catwalk Women Golden Heels
9764,myntradataset\images\9764.jpg,9764.jpg,9764,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,Puma Women Wow White Tshirts
26681,myntradataset\images\26681.jpg,26681.jpg,26681,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Puma Men Silly Point White & Red Sports Shoes
52112,myntradataset\images\52112.jpg,52112.jpg,52112,Women,Apparel,Topwear,Kurtis,Multi,Summer,2012.0,Ethnic,Myntra Women Multi Coloured Kurti
38299,myntradataset\images\38299.jpg,38299.jpg,38299,Men,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,Reid & Taylor Men Brown Wallet
45638,myntradataset\images\45638.jpg,45638.jpg,45638,Men,Apparel,Innerwear,Briefs,Red,Summer,2016.0,Casual,Park Avenue Men Red Briefs
39215,myntradataset\images\39215.jpg,39215.jpg,39215,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Femella Women Black One Pocket Tank Top
56081,myntradataset\images\56081.jpg,56081.jpg,56081,Women,Personal Care,Lips,Lip Gloss,Silver,Spring,2017.0,Casual,Colorbar Clear Glaze Star Shine Lip Gloss 015
32421,myntradataset\images\32421.jpg,32421.jpg,32421,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,ADIDAS Men Printed Yellow T-shirt
13590,myntradataset\images\13590.jpg,13590.jpg,13590,Men,Apparel,Innerwear,Innerwear Vests,Green,Summer,2016.0,Casual,Hanes Men Half Sleeve Pack of 3 Innerwear T-shirts
41300,myntradataset\images\41300.jpg,41300.jpg,41300,Girls,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Gini and Jony Girls Polo Striped Blue T-shirt
13873,myntradataset\images\13873.jpg,13873.jpg,13873,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Scullers Men Solid Purple Shirts
41745,myntradataset\images\41745.jpg,41745.jpg,41745,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Doodle Boys Printed White T-shirt
28574,myntradataset\images\28574.jpg,28574.jpg,28574,Women,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Nike Women Try Me Purple T-shirt
6623,myntradataset\images\6623.jpg,6623.jpg,6623,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,ADIDAS Men's Oliver White Red Black Shoe
5672,myntradataset\images\5672.jpg,5672.jpg,5672,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Tantra Men's Bangalore Metro Black T-shirt
12223,myntradataset\images\12223.jpg,12223.jpg,12223,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2013.0,Formal,Basics Men Solid Grey Trousers
56002,myntradataset\images\56002.jpg,56002.jpg,56002,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,Colorbar Velvet Matte Tempting Chocolate Lipstick 13 BR
32809,myntradataset\images\32809.jpg,32809.jpg,32809,Women,Footwear,Shoes,Heels,Navy Blue,Winter,2012.0,Casual,iPanema Women Ritmos Navy Blue Flats
50851,myntradataset\images\50851.jpg,50851.jpg,50851,Women,Apparel,Saree,Sarees,Maroon,Fall,2012.0,Ethnic,Prafful Maroon Crepe Printed Saree
57596,myntradataset\images\57596.jpg,57596.jpg,57596,Women,Personal Care,Lips,Lipstick,Rose,Spring,2017.0,Casual,Lotus Herbals Moistpetals Rose Lipstick 141
44967,myntradataset\images\44967.jpg,44967.jpg,44967,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Maxima Men White Dial Watch
48649,myntradataset\images\48649.jpg,48649.jpg,48649,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013.0,Casual,Lucera Women Silver Earrings
23557,myntradataset\images\23557.jpg,23557.jpg,23557,Men,Personal Care,Fragrance,Perfume and Body Mist,Navy Blue,Spring,2017.0,Casual,Police Pure Men Perfume
49754,myntradataset\images\49754.jpg,49754.jpg,49754,Men,Accessories,Ties,Ties,Blue,Summer,2012.0,Formal,Parx Men Blue Tie
9492,myntradataset\images\9492.jpg,9492.jpg,9492,Unisex,Accessories,Bags,Backpacks,Navy Blue,Fall,2011.0,Casual,Puma Unisex Deck Navy Blue Backpacks
56561,myntradataset\images\56561.jpg,56561.jpg,56561,Women,Personal Care,Lips,Lip Gloss,Brown,Spring,2017.0,,Streetwear Nothing Lip Gloss 13
41971,myntradataset\images\41971.jpg,41971.jpg,41971,Girls,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Gini and Jony Girls Summer Up Blue Top
34076,myntradataset\images\34076.jpg,34076.jpg,34076,Women,Footwear,Shoes,Flats,White,Fall,2012.0,Casual,Clarks Women White Leather Ballerinas
12241,myntradataset\images\12241.jpg,12241.jpg,12241,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Genesis Men Stripes White Shirts
8648,myntradataset\images\8648.jpg,8648.jpg,8648,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Fastrack Unisex Bikers Black Sunglasses
37993,myntradataset\images\37993.jpg,37993.jpg,37993,Men,Accessories,Belts,Belts,Brown,Summer,2012.0,Casual,New Hide Men Brown Reversible Belt
1651,myntradataset\images\1651.jpg,1651.jpg,1651,Women,Apparel,Topwear,Tshirts,Pink,Fall,2010.0,Sports,Domyos Women Style Pink T-shirt
29975,myntradataset\images\29975.jpg,29975.jpg,29975,Women,Free Items,Free Gifts,Free Gifts,Black,Winter,2016.0,Casual,Aspen Women Black Dial Watch
35114,myntradataset\images\35114.jpg,35114.jpg,35114,Men,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,Allen Solly Men Leather Brown Wallet
19362,myntradataset\images\19362.jpg,19362.jpg,19362,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Redtape Men Comfort Brown Sandals
30060,myntradataset\images\30060.jpg,30060.jpg,30060,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,SKAGEN DENMARK Men Silver-Toned Dial Watch 958XLSL
24383,myntradataset\images\24383.jpg,24383.jpg,24383,Women,Apparel,Topwear,Kurtas,Turquoise Blue,Fall,2011.0,Ethnic,Folklore Women Turquoise Blue Printed Kurta
3136,myntradataset\images\3136.jpg,3136.jpg,3136,Women,Footwear,Shoes,Flats,Black,Winter,2015.0,Casual,Catwalk Women Black Flats
6974,myntradataset\images\6974.jpg,6974.jpg,6974,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,s.Oliver Men White Stripe Blue Shirt
23271,myntradataset\images\23271.jpg,23271.jpg,23271,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Maxima Ssteele Men White Watch
23889,myntradataset\images\23889.jpg,23889.jpg,23889,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Fila Men Roller White Sports Shoes
17036,myntradataset\images\17036.jpg,17036.jpg,17036,Men,Footwear,Shoes,Casual Shoes,White,Summer,2013.0,Casual,Gas Men Caddy Casual Shoe
21573,myntradataset\images\21573.jpg,21573.jpg,21573,Men,Accessories,Socks,Socks,Multi,Winter,2015.0,Casual,Lino Perros Men Pack of Five Pair Socks
33894,myntradataset\images\33894.jpg,33894.jpg,33894,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Citizen Men White Dial Watch BD0024-53A
43696,myntradataset\images\43696.jpg,43696.jpg,43696,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Doodle Boys Printed Yellow T-shirt
11003,myntradataset\images\11003.jpg,11003.jpg,11003,Men,Accessories,Watches,Watches,Red,Winter,2016.0,Casual,Puma Men Fluctuation Red Dial Watch
16881,myntradataset\images\16881.jpg,16881.jpg,16881,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Police Women Casual Brown Sunglasses
16407,myntradataset\images\16407.jpg,16407.jpg,16407,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Levis Men Solid Black Shirts
33059,myntradataset\images\33059.jpg,33059.jpg,33059,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,U.S. Polo Assn. Denim Co. Men Blue & Red Check Shirt
18003,myntradataset\images\18003.jpg,18003.jpg,18003,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,Puma Men Training Polo Blue Tshirt
45000,myntradataset\images\45000.jpg,45000.jpg,45000,Men,Accessories,Watches,Watches,Grey,Winter,2016.0,Casual,Maxima Men Black Digital Watch
58970,myntradataset\images\58970.jpg,58970.jpg,58970,Men,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017.0,Casual,Colour me Men White Perfume
45174,myntradataset\images\45174.jpg,45174.jpg,45174,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,CASIO ENTICER Men Black Dial Analogue Watch A582
41382,myntradataset\images\41382.jpg,41382.jpg,41382,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Wrangler Women Blossom Pink Top
14381,myntradataset\images\14381.jpg,14381.jpg,14381,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Casual Brown Sandals
38249,myntradataset\images\38249.jpg,38249.jpg,38249,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Ben 10 Boys Red Printed T-shirt
41313,myntradataset\images\41313.jpg,41313.jpg,41313,Women,Apparel,Bottomwear,Leggings,White,Summer,2012.0,Ethnic,Aurelia Women White Leggings
48991,myntradataset\images\48991.jpg,48991.jpg,48991,Women,Accessories,Jewellery,Ring,Silver,Summer,2012.0,Casual,Lucera Women Silver Ring
8897,myntradataset\images\8897.jpg,8897.jpg,8897,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men Bling Blue Shirt
31969,myntradataset\images\31969.jpg,31969.jpg,31969,Women,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Nike Women Double Team Lite Black Shoes
49527,myntradataset\images\49527.jpg,49527.jpg,49527,Women,Accessories,Bags,Handbags,Gold,Summer,2012.0,Casual,Rocia Women Gold Handbag
23272,myntradataset\images\23272.jpg,23272.jpg,23272,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Maxima Ssteele Women White Watch
53081,myntradataset\images\53081.jpg,53081.jpg,53081,Women,Accessories,Bags,Clutches,Brown,Summer,2012.0,Casual,Rocia Women Brown Clutch
14908,myntradataset\images\14908.jpg,14908.jpg,14908,Women,Accessories,Eyewear,Sunglasses,Blue,Winter,2016.0,Casual,United Colors of Benetton Women Funky Blue Sunglasses
28452,myntradataset\images\28452.jpg,28452.jpg,28452,Women,Apparel,Bottomwear,Leggings,Black,Summer,2012.0,Casual,Urban Yoga Women Black Leggings
49249,myntradataset\images\49249.jpg,49249.jpg,49249,Men,Accessories,Socks,Socks,Black,Summer,2016.0,Casual,Arrow Men Pack of 3 Health Socks
2378,myntradataset\images\2378.jpg,2378.jpg,2378,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men's Brown Shoe
